dataset,model,mode,query,ground_truth,prediction,EM,F1,top_doc,doc_probs,all_docs,answer_candidates,faithfulness,grounding,retrieval_recall,hallucination_score,is_hallucinated
TriviaQA,Qwen/Qwen2.5-7B-Instruct,local,How did Jock die in Dallas?,Helicopter accident," I don't know. The provided context does not contain any information about Jock or his death in Dallas. The text discusses the death of Buddy Holly and related events, but does not mention Jock or AVM-related deaths. Therefore, based on the given information, it is impossible to answer how Jock died in Dallas. 

The context mentions AVM (Arteriovenous Malformation) in relation to several athletes and a celebrity, but it does not provide any details about Jock",0,0.0,"two of them were injured so badly that they never played again. Charlton was the first injured survivor to leave hospital. Harry Gregg and Bill Foulkes were not hospitalised, for they escaped uninjured. He arrived back in England on 14 February 1958, eight days after the crash. As he convalesced with family in Ashington, he spent some time kicking a ball around with local youths, and a famous photograph of him was taken. He was still only 20 years old, yet now there was an expectation that he would help with the rebuilding of the club as Busby's aides tried","[0.3401653468608856, 0.33087798953056335, 0.3289566934108734]","[""two of them were injured so badly that they never played again. Charlton was the first injured survivor to leave hospital. Harry Gregg and Bill Foulkes were not hospitalised, for they escaped uninjured. He arrived back in England on 14 February 1958, eight days after the crash. As he convalesced with family in Ashington, he spent some time kicking a ball around with local youths, and a famous photograph of him was taken. He was still only 20 years old, yet now there was an expectation that he would help with the rebuilding of the club as Busby's aides tried"", ""Montgomery, and Sonny Curtis. Some sources say that Phil Everly, one half of The Everly Brothers, was also pallbearer, but Everly said that he attended the funeral but was not a pallbearer. Waylon Jennings was unable to attend because of his commitment to the still-touring Winter Dance Party. Holly's body was interred in the City of Lubbock Cemetery, in the eastern part of the city. Holly's headstone carries the correct spelling of his surname (Holley) and a carving of his Fender Stratocaster guitar. Santiago watched the first reports of Holly's death on television. The following day, she suffered a miscarriage."", 'rate of 10%. On August 3, 2011, Mike Patterson of the Philadelphia Eagles collapsed on the field and had a seizure during a practice, leading to him being diagnosed with AVM. Former Florida Gators and Oakland Raiders linebacker Neiron Ball was diagnosed with AVM in 2011 while playing for Florida, but recovered and was cleared to play. On September 16, 2018, Ball was placed in a medically induced coma due to complications of the disease, which lasted until his death on September 10, 2019. Indonesian actress died from complications of AVM on November 29, 2013. Jazz guitarist Pat Martino experienced']","["" I don't know. The provided context does not contain any information about Jock or his death in Dallas. The text discusses the death of Buddy Holly and related events, but does not mention Jock or AVM-related deaths. Therefore, based on the given information, it is impossible to answer how Jock died in Dallas. \n\nThe context mentions AVM (Arteriovenous Malformation) in relation to several athletes and a celebrity, but it does not provide any details about Jock""]",0,0.23076923076923078,0,0.06923076923076923,True
TriviaQA,Qwen/Qwen2.5-7B-Instruct,local,Who wrote the novel Evening Class?,Maeve Binchy," I don't know. The provided context does not mention any novel titled ""Evening Class"" or its author. The context discusses public libraries, paperback books, and several science fiction novels by Brian Aldiss, but does not include information about ""Evening Class."" Therefore, based solely on the given information, it is impossible to determine the author of ""Evening Class."" 

If you need more specific information, you may want to consult additional sources related to the topic. However, based on the",0,0.0,"classes in a society: the poor or the middle class had to access most books through a public library or by other means, while the rich could afford to have a private library built in their homes. In the United States the Boston Public Library 1852 Report of the Trustees established the justification for the public library as a tax-supported institution intended to extend educational opportunity and provide for general culture. The advent of paperback books in the 20th century led to an explosion of popular publishing. Paperback books made owning books affordable for many people. Paperback books often included","[0.33927497267723083, 0.33724549412727356, 0.323479562997818]","['classes in a society: the poor or the middle class had to access most books through a public library or by other means, while the rich could afford to have a private library built in their homes. In the United States the Boston Public Library 1852 Report of the Trustees established the justification for the public library as a tax-supported institution intended to extend educational opportunity and provide for general culture. The advent of paperback books in the 20th century led to an explosion of popular publishing. Paperback books made owning books affordable for many people. Paperback books often included', 'between imperialists and subject races which Aldiss himself had the chance of seeing at first hand when serving in India and Indonesia in the forties. The Male Response (1959, Beacon 45), (1961, Four Square 1623) The Primal Urge (1961, Ballantine F555), (1967, Sphere), (1976, Panther). A satire on sexual reserve, it explores the effects on society of a forehead-mounted ""Emotion Register"" that glows when the wearer experiences sexual attraction. The book was banned in Ireland. Hothouse (1962, Faber), (1965, Four Square 1147), (1979, Panther), published in abridged form in the American market as The Long Afternoon of Earth (1962, Signet', 'the primary educators of young children. She attributes the problem of uneducated women to men and ""a false system of education, gathered from the books written on this subject by men who [consider] females rather as women than human creatures"". Women are capable of rationality; it only appears that they are not, because men have refused to educate them and encouraged them to be frivolous (Wollstonecraft describes silly women as ""spaniels"" and ""toys""). Wollstonecraft attacks conduct book writers such as James Fordyce and John Gregory as well as educational philosophers such as Jean-Jacques Rousseau who argue that a woman does']","[' I don\'t know. The provided context does not mention any novel titled ""Evening Class"" or its author. The context discusses public libraries, paperback books, and several science fiction novels by Brian Aldiss, but does not include information about ""Evening Class."" Therefore, based solely on the given information, it is impossible to determine the author of ""Evening Class."" \n\nIf you need more specific information, you may want to consult additional sources related to the topic. However, based on the']",0,0.1724137931034483,0,0.05172413793103448,True
TriviaQA,Qwen/Qwen2.5-7B-Instruct,local,Which country does the airline Air Pacific come from?,Fiji," I don't know. The context provided does not mention Air Pacific. The closest match is Cathay Pacific from Hong Kong, but there is no information about Air Pacific. Therefore, based on the given context, the answer is that I don't know. 

If you need more information, please provide additional details or check the source for the correct answer. Thank you! 

[Note: The context mentions Cathay Pacific, which is an airline from Hong Kong, but it does not mention Air Pacific",0,0.0,"designated flag carrier under the name Air India International. On 31 July 1946, a chartered Philippine Airlines (PAL) DC-4 ferried 40 American servicemen to Oakland, California, from Nielson Airport in Makati with stops in Guam, Wake Island, Johnston Atoll and Honolulu, Hawaii, making PAL the first Asian airline to cross the Pacific Ocean. A regular service between Manila and San Francisco was started in December. It was during this year that the airline was designated as the flag carrier of Philippines. During the era of decolonization, newly born Asian countries started to embrace air transport. Among the first Asian carriers","[0.3458656668663025, 0.33431750535964966, 0.3198167681694031]","['designated flag carrier under the name Air India International. On 31 July 1946, a chartered Philippine Airlines (PAL) DC-4 ferried 40 American servicemen to Oakland, California, from Nielson Airport in Makati with stops in Guam, Wake Island, Johnston Atoll and Honolulu, Hawaii, making PAL the first Asian airline to cross the Pacific Ocean. A regular service between Manila and San Francisco was started in December. It was during this year that the airline was designated as the flag carrier of Philippines. During the era of decolonization, newly born Asian countries started to embrace air transport. Among the first Asian carriers', 'during the era were Cathay Pacific of Hong Kong (founded in September 1946), Orient Airways (later Pakistan International Airlines; founded in October 1946), Air Ceylon (later SriLankan Airlines; founded in 1947), Malayan Airways Limited in 1947 (later Singapore and Malaysia Airlines), El Al in Israel in 1948, Garuda Indonesia in 1949, Japan Airlines in 1951, Thai Airways in 1960, and Korean National Airlines in 1947. Singapore Airlines had won quality awards. Latin America and Caribbean Among the first countries to have regular airlines in Latin America and the Caribbean were Bolivia with Lloyd Aéreo Boliviano, Cuba with Cubana de Aviación,', ""Airways hub. Washington–Reagan – American's hub for the capital of the United States. American has about 49% of the market share at DCA, making it the largest carrier at the airport. Former US Airways hub. Alliance and codeshare agreements American Airlines is a member of the Oneworld alliance and has codeshares with the following airlines: Aer Lingus Air Tahiti Nui Alaska Airlines Cape Air Cathay Pacific China Southern Airlines El Al Fiji Airways Gol Transportes Aéreos Hawaiian Airlines IndiGo JetSmart Jetstar Jetstar Japan Level Korean Air Malaysia Airlines Qatar Airways Royal Air Maroc Royal Jordanian Seaborne Airlines Silver Airways SriLankan""]","["" I don't know. The context provided does not mention Air Pacific. The closest match is Cathay Pacific from Hong Kong, but there is no information about Air Pacific. Therefore, based on the given context, the answer is that I don't know. \n\nIf you need more information, please provide additional details or check the source for the correct answer. Thank you! \n\n[Note: The context mentions Cathay Pacific, which is an airline from Hong Kong, but it does not mention Air Pacific""]",0,0.16326530612244897,1,0.04897959183673469,True
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,Where in England was Dame Judi Dench born?,York,"
Dame Judi Dench was born in London, England.",0,0.0,"decathlete and actor (d. 2008) 1923 – Sid Tickridge, English footballer (d. 1997) 1923 – John Watkins, South African cricketer (d. 2021) 1924 – Kenneth Noland, American soldier and painter (d. 2010) 1925 – Angelo Poffo, American wrestler and promoter (d. 2010) 1926 – Jacques Castérède, French pianist and composer (d. 2014) 1926 – Junior Samples, American comedian (d. 1983) 1927 – Norma Candal, Puerto Rican actress (d. 2006) 1927 – Marshall Warren Nirenberg, American biochemist and geneticist, Nobel Prize laureate (d. 2010) 1929 – Mike Hawthorn, English race car driver (d. 1959) 1929 – Liz Sheridan, American actress (d.","[0.3349936902523041, 0.3328525722026825, 0.33215370774269104]","['decathlete and actor (d. 2008) 1923 – Sid Tickridge, English footballer (d. 1997) 1923 – John Watkins, South African cricketer (d. 2021) 1924 – Kenneth Noland, American soldier and painter (d. 2010) 1925 – Angelo Poffo, American wrestler and promoter (d. 2010) 1926 – Jacques Castérède, French pianist and composer (d. 2014) 1926 – Junior Samples, American comedian (d. 1983) 1927 – Norma Candal, Puerto Rican actress (d. 2006) 1927 – Marshall Warren Nirenberg, American biochemist and geneticist, Nobel Prize laureate (d. 2010) 1929 – Mike Hawthorn, English race car driver (d. 1959) 1929 – Liz Sheridan, American actress (d.', 'activist 1990 – James Faulkner, Australian cricketer 1990 – Chris Johnson, American basketball player 1991 – Adam Smith, English footballer 1991 – Jung Hye-sung, South Korean actress 1991 – Misaki Doi, Japanese tennis player 1992 – Alina Rosenberg, German paralympic equestrian 1994 – Christina Shakovets, German tennis player 1996 – Katherine Langford, Australian actress 1998 – Kimberly Birrell, Australian tennis player 1998 – Mallory Pugh, American soccer player 2002 – Sinja Kraus, Austrian tennis player 2007 – Infanta Sofía of Spain, Spanish princess Deaths Pre-1600 1109 – Hugh of Cluny, French abbot (b. 1024) 1380 – Catherine of Siena, Italian', '1883 – Imogen Cunningham, American photographer and educator (d. 1976) 1883 – Dally Messenger, Australian rugby player, cricketer, and sailor (d. 1959) 1884 – Tenby Davies, Welsh runner (d. 1932) 1884 – Otto Meyerhof, German physician and biochemist, Nobel Prize laureate (d. 1951) 1885 – Robert Delaunay, French painter (d. 1941) 1887 – Harold Lockwood, American actor and director (d. 1918) 1888 – Dan Ahearn, Irish-American long jumper and police officer (d. 1942) 1888 – Cecil Kimber, English automobile engineer (d. 1945) 1892 – Henry Darger, American writer and artist (d. 1973) 1894 – Dorothy Cumming, Australian-American actress (d. 1983)']","['\nDame Judi Dench was born in London, England.']",0,0.0,0,0.0,True
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,From which country did Angola achieve independence in 1975?,Portugal,"
Angola achieved independence in 1975 from Portugal.",0,0.25,"and most populous city is Luanda. Angola has been inhabited since the Paleolithic Age. Its formation as a nation-state originates from Portuguese colonisation, which initially began with coastal settlements and trading posts founded in the 16th century. In the 19th century, European settlers gradually began to establish themselves in the interior. The Portuguese colony that became Angola did not have its present borders until the early 20th century, owing to resistance by native groups such as the Cuamato, the Kwanyama and the Mbunda. After a protracted anti-colonial struggle, Angola achieved independence in 1975 as a Marxist–Leninist one-party Republic. The country","[0.3565022647380829, 0.33015546202659607, 0.31334221363067627]","['and most populous city is Luanda. Angola has been inhabited since the Paleolithic Age. Its formation as a nation-state originates from Portuguese colonisation, which initially began with coastal settlements and trading posts founded in the 16th century. In the 19th century, European settlers gradually began to establish themselves in the interior. The Portuguese colony that became Angola did not have its present borders until the early 20th century, owing to resistance by native groups such as the Cuamato, the Kwanyama and the Mbunda. After a protracted anti-colonial struggle, Angola achieved independence in 1975 as a Marxist–Leninist one-party Republic. The country', ""descended into a devastating civil war the same year, between the ruling People's Movement for the Liberation of Angola (MPLA), backed by the Soviet Union and Cuba, the insurgent National Union for the Total Independence of Angola, an originally Maoist and later anti-communist group supported by the United States and South Africa, and the militant organization National Liberation Front of Angola, backed by Zaire. The country has been governed by MPLA ever since its independence in 1975. Following the end of the war in 2002, Angola emerged as a relatively stable unitary, presidential constitutional republic. Angola has vast mineral and"", 'operations in Angola 1975 establishments in Angola Central African countries Countries in Africa Former Portuguese colonies Least developed countries Member states of OPEC Member states of the African Union Member states of the Community of Portuguese Language Countries Member states of the United Nations Countries and territories where Portuguese is an official language Republics Southern African countries States and territories established in 1975']",['\nAngola achieved independence in 1975 from Portugal.'],0,0.8571428571428571,0,0.2571428571428571,False
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,Which city does David Soul come from?,Chicago,"
Jerusalem",0,0.0,"brief source discussing David conquering Jerusalem from the Jebusites. Republican source: a source with an anti-monarchial bias. This source first describes Samuel as decisively ridding the people of the Philistines, and begrudgingly appointing an individual chosen by God to be king, namely Saul. David is described as someone renowned for his skill at playing the harp, and consequently summoned to Saul's court to calm his moods. Saul's son Jonathan becomes friends with David, which some commentators view as romantic, and later acts as his protector against Saul's more violent intentions. At a later point, having been deserted by God on","[0.3447720408439636, 0.32939642667770386, 0.3258315622806549]","[""brief source discussing David conquering Jerusalem from the Jebusites. Republican source: a source with an anti-monarchial bias. This source first describes Samuel as decisively ridding the people of the Philistines, and begrudgingly appointing an individual chosen by God to be king, namely Saul. David is described as someone renowned for his skill at playing the harp, and consequently summoned to Saul's court to calm his moods. Saul's son Jonathan becomes friends with David, which some commentators view as romantic, and later acts as his protector against Saul's more violent intentions. At a later point, having been deserted by God on"", ""David is described as a shepherd boy arriving at the battlefield to aid his brothers, and is overheard by Saul, leading to David challenging Goliath and defeating the Philistines. David's warrior credentials lead to women falling in love with him, including Michal, Saul's daughter, who later acts to protect David against Saul. David eventually gains two new wives as a result of threatening to raid a village, and Michal is redistributed to another husband. At a later point, David finds himself seeking sanctuary amongst the Philistine army and facing the Israelites as an enemy. David is incensed that anyone should"", ""Michal, who then takes an idol, covers it in clothes and places goat's hair on its head to cover David's escape. David visits Samuel. When Saul finds this out, he sends men to capture David, but when they see Samuel they begin prophesying, as does Saul when he tries to capture David himself. David then visits Jonathan, and they argue about whether Saul actually wants to kill David. David proposes a test: he is to dine with the king the following day for the New Moon festival. However, he will hide in a field and Jonathan will tell Saul that""]",['\nJerusalem'],0,1.0,0,0.3,False
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,Who won Super Bowl XX?,Chicago Bears,"
The Cincinnati Bengals won Super Bowl XX.",0,0.0,"XXIX. Holmgren won a Super Bowl with the Green Bay Packers, and made 3 Super Bowl appearances as a head coach: 2 with the Packers, and another with the Seattle Seahawks. These coaches in turn have their own disciples who have used Walsh's West Coast system, such as former Denver Broncos head coach Mike Shanahan and former Houston Texans head coach Gary Kubiak. Mike Shanahan was an offensive coordinator under George Seifert and went on to win Super Bowl XXXII and Super Bowl XXXIII during his time as head coach of the Denver Broncos. Kubiak was first a quarterback coach","[0.3428335189819336, 0.33042699098587036, 0.32673946022987366]","[""XXIX. Holmgren won a Super Bowl with the Green Bay Packers, and made 3 Super Bowl appearances as a head coach: 2 with the Packers, and another with the Seattle Seahawks. These coaches in turn have their own disciples who have used Walsh's West Coast system, such as former Denver Broncos head coach Mike Shanahan and former Houston Texans head coach Gary Kubiak. Mike Shanahan was an offensive coordinator under George Seifert and went on to win Super Bowl XXXII and Super Bowl XXXIII during his time as head coach of the Denver Broncos. Kubiak was first a quarterback coach"", ""game on Joe Montana's pass completion to Dwight Clark for a touchdown, a play that came to be known simply as The Catch, propelling Walsh to his first appearance in a Super Bowl. Walsh would later write that the 49ers' two wins over the Rams showed a shift of power in their division, while the wins over the Cowboys showed a shift of power in the conference. Two weeks later, on January 24, 1982, San Francisco faced the Cincinnati Bengals in Super Bowl XVI, winning 26–21 for the team’s first NFL championship. Only a year removed from back-to-back two-win seasons,"", 'week later, the Falcons defeated the Panthers in Charlotte, North Carolina, and clinched their first NFC South division title since 2012. In their last regular-season game at the Georgia Dome, the Falcons defeated the New Orleans Saints, and secured an 11–5 record and a first-round bye. In the divisional round of the playoffs, Atlanta defeated the Seahawks 36–20 in the Georgia Dome, and hosted their last game at the Dome against the Green Bay Packers in the NFC Championship Game on January 22, 2017. The Falcons defeated the Packers 44–21 to advance to Super Bowl LI as the NFC champions.']",['\nThe Cincinnati Bengals won Super Bowl XX.'],0,0.7142857142857143,0,0.21428571428571427,False
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,Which was the first European country to abolish capital punishment?,Norway,"
I don't know.",0,0.0,"He was sharply critical of the proliferation of nuclear weapons and the bombings of Hiroshima and Nagasaki. In the 1950s, Camus devoted his efforts to human rights. In 1952, he resigned from his work for UNESCO when the UN accepted Spain, under the leadership of the caudillo General Francisco Franco, as a member. Camus maintained his pacifism and resisted capital punishment anywhere in the world. He wrote an essay against capital punishment in collaboration with Arthur Koestler, the writer, intellectual, and founder of the League Against Capital Punishment entitled Réflexions sur la peine capitale (Reflections on capital punishment), published by","[0.33990806341171265, 0.3360685110092163, 0.32402336597442627]","['He was sharply critical of the proliferation of nuclear weapons and the bombings of Hiroshima and Nagasaki. In the 1950s, Camus devoted his efforts to human rights. In 1952, he resigned from his work for UNESCO when the UN accepted Spain, under the leadership of the caudillo General Francisco Franco, as a member. Camus maintained his pacifism and resisted capital punishment anywhere in the world. He wrote an essay against capital punishment in collaboration with Arthur Koestler, the writer, intellectual, and founder of the League Against Capital Punishment entitled Réflexions sur la peine capitale (Reflections on capital punishment), published by', 'still in practice today in countries like Brunei, the United Arab Emirates, Iran, Saudi Arabia, Yemen, and 11 of the 36 states within Nigeria. In 1779, Thomas Jefferson proposed a bill to the Virginia Assembly that ostensibly would have replaced capital punishment with other penalties, including amputation, for certain crimes, although not all were really punishable by death at the time. For the crimes of rape, sodomy, and polygamy (the latter removed from a later version), the punishment was to be castration for men or rhinotomy for women. For intentional maiming, the bill specified literal eye for an eye retribution.', 'the euthanization age restrictions. The child had been euthanized due to an incurable disease that was inflicted upon the child. Although there may have been some support for the euthanization there is a possibility of controversy due to the issue revolving around the subject of assisted suicide. Excluding assisted suicide, Belgium has the highest suicide rate in Western Europe and one of the highest suicide rates in the developed world (exceeded only by Lithuania, South Korea, and Latvia). Education Education is compulsory from 6 to 18 years of age for Belgians. Among OECD countries in 2002, Belgium had the third']","[""\nI don't know.""]",0,0.0,0,0.0,True
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,In which country did he widespread use of ISDN begin in 1988?,Japan,"
The widespread use of ISDN began in Germany in 1988.",0,0.0,"released on 13 June 1985 and initially only sold in the US. Imported and distributed by Indescomp, Inc. of Chicago, it was the first Amstrad product to be sold in the United States, a market that at the time was traditionally hostile towards European computer manufacturers. Two months later, on 15 August 1985, it arrived in Europe and replaced the CPC 664 in the CPC model line-up. Initial suggested retail prices for the CPC 6128 were US$699.00/£299.00/DM1598.00 with a green screen and US$799.00/£399.00/DM2098.00 with a colour monitor. In 1990, the 6128plus replaced the CPC 6128 in the model line-up, and","[0.3390205502510071, 0.3363259732723236, 0.3246535658836365]","['released on 13 June 1985 and initially only sold in the US. Imported and distributed by Indescomp, Inc. of Chicago, it was the first Amstrad product to be sold in the United States, a market that at the time was traditionally hostile towards European computer manufacturers. Two months later, on 15 August 1985, it arrived in Europe and replaced the CPC 664 in the CPC model line-up. Initial suggested retail prices for the CPC 6128 were US$699.00/£299.00/DM1598.00 with a green screen and US$799.00/£399.00/DM2098.00 with a colour monitor. In 1990, the 6128plus replaced the CPC 6128 in the model line-up, and', 'Bemer, ""so much so that the code that was to become ASCII was first called the Bemer–Ross Code in Europe"". Because of his extensive work on ASCII, Bemer has been called ""the father of ASCII"". On March 11, 1968, US President Lyndon B. Johnson mandated that all computers purchased by the United States Federal Government support ASCII, stating: I have also approved recommendations of the Secretary of Commerce [Luther H. Hodges] regarding standards for recording the Standard Code for Information Interchange on magnetic tapes and paper tapes when they are used in computer operations. All computers and related equipment configurations', 'to digital In many countries, over-the-air broadcast television of analog audio and analog video signals has been discontinued, to allow the re-use of the television broadcast radio spectrum for other services such as datacasting and subchannels. The first country to make a wholesale switch to digital over-the-air (terrestrial television) broadcasting was Luxembourg in 2006, followed later in 2006 by the Netherlands; in 2007 by Finland, Andorra, Sweden and Switzerland; in 2008 by Belgium (Flanders) and Germany; in 2009 by the United States (high power stations), southern Canada, the Isle of Man, Norway, and Denmark. In 2010, Belgium (Wallonia), Spain, Wales,']",['\nThe widespread use of ISDN began in Germany in 1988.'],0,0.4444444444444444,0,0.13333333333333333,False
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,What is Bruce Willis' real first name?,Walter,"
Bruce Wayne",0,0.0,"bat wings. And under it was a big sign ...BATMAN"". The bat-wing-like cape was suggested by Bob Kane, inspired as a child by Leonardo da Vinci's sketch of an ornithopter flying device. Finger suggested giving the character a cowl instead of a simple domino mask, a cape instead of wings, and gloves; he also recommended removing the red sections from the original costume. Finger said he devised the name Bruce Wayne for the character's secret identity: ""Bruce Wayne's first name came from Robert the Bruce, the Scottish patriot. Wayne, being a playboy, was a man of gentry. I searched for","[0.3411611318588257, 0.33315837383270264, 0.3256804347038269]","['bat wings. And under it was a big sign ...BATMAN"". The bat-wing-like cape was suggested by Bob Kane, inspired as a child by Leonardo da Vinci\'s sketch of an ornithopter flying device. Finger suggested giving the character a cowl instead of a simple domino mask, a cape instead of wings, and gloves; he also recommended removing the red sections from the original costume. Finger said he devised the name Bruce Wayne for the character\'s secret identity: ""Bruce Wayne\'s first name came from Robert the Bruce, the Scottish patriot. Wayne, being a playboy, was a man of gentry. I searched for', 'presented in Detective Comics #33 (November 1939) and is later expanded upon in Batman #47. As these comics state, Bruce Wayne is born to Dr. Thomas Wayne and his wife Martha, two very wealthy and charitable Gotham City socialites. Bruce is brought up in Wayne Manor, and leads a happy and privileged existence until the age of 8, when his parents are killed by a small-time criminal named Joe Chill while on their way home from a movie theater. That night, Bruce Wayne swears an oath to spend his life fighting crime. He engages in intense intellectual and physical training;', '2011, Bruce had begun working with the young Barbara Gordon who became known as Nightwing. This same year, Bruce learned that Joe Chill was in Metropolis and went to confront him. His quest for Chill briefly led to Bruce getting into conflict with Superman. However, the two soon joined forces. When they found Chill, Bruce came close to killing him, but the Prankster and Mister Freeze beat him to it, on behalf of Intergang. The Prankster also gunned down Superman with Green Kryptonite bullets. Bruce managed to save his life, after which they apprehended the Prankster and Mister Freeze. Bruce']",['\nBruce Wayne'],0,1.0,0,0.3,False
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,Which William wrote the novel Lord Of The Flies?,Golding,"
William Morris wrote the novel Lord of the Flies.",0,0.0,adaptations of Beowulf The tale of Beowulf (Sel.3.231); a digital edition of the proof-sheets with manuscript notes and corrections by William Morris in Cambridge Digital Library 9th-century books Denmark in fiction Poems adapted into films Sweden in fiction Germanic heroic legends Fiction about monsters Influences on J. R. R. Tolkien,"[0.33992257714271545, 0.33094799518585205, 0.32912948727607727]","['adaptations of Beowulf The tale of Beowulf (Sel.3.231); a digital edition of the proof-sheets with manuscript notes and corrections by William Morris in Cambridge Digital Library 9th-century books Denmark in fiction Poems adapted into films Sweden in fiction Germanic heroic legends Fiction about monsters Influences on J. R. R. Tolkien', 'his swimming duel with Breca, and the tale of Sigemund and the dragon; history and legend, including the fight at Finnsburg and the tale of Freawaru and Ingeld; and biblical tales such as the creation myth and Cain as ancestor of all monsters. The digressions provide a powerful impression of historical depth, imitated by Tolkien in The Lord of the Rings, a work that embodies many other elements from the poem. Authorship and date The dating of Beowulf has attracted considerable scholarly attention; opinion differs as to whether it was first written in the 8th century, whether it was nearly', 'course"" in English literature. In the sixteenth century, John Lyly\'s 1597 play, The Woman in the Moon, is wholly motivated by astrology, while Christopher Marlowe makes astrological references in his plays Doctor Faustus and Tamburlaine (both c. 1590), and Sir Philip Sidney refers to astrology at least four times in his romance The Countess of Pembroke\'s Arcadia (c. 1580). Edmund Spenser uses astrology both decoratively and causally in his poetry, revealing ""...unmistakably an abiding interest in the art, an interest shared by a large number of his contemporaries."" George Chapman\'s play, Byron\'s Conspiracy (1608), similarly uses astrology as a causal']",['\nWilliam Morris wrote the novel Lord of the Flies.'],0,0.5,0,0.15,False
TriviaQA,mistralai/Mistral-7B-Instruct-v0.1,local,How is Joan Molinsky better known?,Joan Rivers,"
Joan Molinsky is better known as the wife of American actor Warren Beatty.",0,0.13333333333333336,"Ryczkowski, Polish footballer 1998 – Georgina Amorós, Spanish actress 1999 – Jorden van Foreest, Dutch chess grandmaster 1999 – Krit Amnuaydechkorn, Thai actor and singer 2000 – Yui Hiwatashi, Japanese singer 2002 – Anna Cramling, Spanish-Swedish chess player 2002 – Teden Mengi, English footballer 2003 – Emily Carey, British actress 2003 – Jung Yun-seok, South Korean actor Deaths Pre-1600 AD 65 – Lucan, Roman poet (b. 39) 125 – An, Chinese emperor (b. 94) 535 – Amalasuntha, Ostrogothic queen and regent 783 – Hildegard of the Vinzgau, Frankish queen 1002 – Eckard I, German nobleman 1030 – Mahmud of Ghazni,","[0.3365641236305237, 0.3329443335533142, 0.3304915428161621]","['Ryczkowski, Polish footballer 1998 – Georgina Amorós, Spanish actress 1999 – Jorden van Foreest, Dutch chess grandmaster 1999 – Krit Amnuaydechkorn, Thai actor and singer 2000 – Yui Hiwatashi, Japanese singer 2002 – Anna Cramling, Spanish-Swedish chess player 2002 – Teden Mengi, English footballer 2003 – Emily Carey, British actress 2003 – Jung Yun-seok, South Korean actor Deaths Pre-1600 AD 65 – Lucan, Roman poet (b. 39) 125 – An, Chinese emperor (b. 94) 535 – Amalasuntha, Ostrogothic queen and regent 783 – Hildegard of the Vinzgau, Frankish queen 1002 – Eckard I, German nobleman 1030 – Mahmud of Ghazni,', ""(b. 1869) 1954 – Paul Specht, American violinist and bandleader (b. 1895) 1958 – Konstantin Yuon, Russian painter and educator (b. 1875) 1960 – Rosa Grünberg, Swedish actress (b. 1878) 1962 – Ukichiro Nakaya, Japanese physicist and academic (b. 1900) 1962 – George Poage, American hurdler and educator (b. 1880) 1967 – Thomas Farrell, American general (b. 1891) 1967 – Donald Sangster, Jamaican lawyer and politician, 2nd Prime Minister of Jamaica (b. 1911) 1970 – Cathy O'Donnell, American actress (b. 1923) 1970 – John O'Hara, American novelist and short story writer (b. 1905) 1974 – Ernst Ziegler, German actor (b."", ""Minister of Education (b. 1873) 1942 – Richard Willstätter, German-Swiss chemist and academic, Nobel Prize laureate (b. 1872) 1943 – Frumka Płotnicka, Polish resistance fighter during World War II (b. 1914) 1949 – Ignotus, Hungarian poet and author (b. 1869) 1954 – Colette, French novelist and journalist (b. 1873) 1958 – Peter Collins, English race car driver (b. 1931) 1959 – Herb Byrne, Australian footballer (b. 1887) 1961 – Hilda Rix Nicholas, Australian artist (b. 1884) 1964 – Flannery O'Connor, American short story writer and novelist (b. 1925) 1966 – Lenny Bruce, American comedian, actor, and screenwriter (b. 1925) 1968""]",['\nJoan Molinsky is better known as the wife of American actor Warren Beatty.'],0,0.23076923076923078,0,0.06923076923076923,True
